house_id,Type,Location,Area,Bath(s),Bedroom(s),Price
45532514,House,"DHA Defence, Lahore, Punjab",1.2 Kanal,6,6,115000000
38907466,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,87500000
46602948,Flat,"Bahria Orchard, Lahore, Punjab",5 Marla,1,2,4800000
47101937,House,"Khayaban-e-Amin, Lahore, Punjab",5 Marla,4,4,18500000
46649917,House,"Bahria Orchard, Lahore, Punjab",8 Marla,6,5,21500000
46971251,House,"Tajpura, Lahore, Punjab",5 Marla,3,3,16000000
46297898,House,"IEP Engineers Town, Lahore, Punjab",5 Marla,5,5,17500000
46831930,House,"Lahore Medical Housing Society, Lahore, Punjab",6.5 Marla,6,5,24500000
46971177,House,"Lahore Medical Housing Society, Lahore, Punjab",5 Marla,5,5,16500000
37901324,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,74000000
46952896,House,"Model Town, Lahore, Punjab",1 Kanal,5,5,80000000
46680060,House,"Marghzar Officers Colony, Lahore, Punjab",1 Kanal,5,5,55000000
47077980,House,"Marghzar Officers Colony, Lahore, Punjab",3 Marla,3,3,10500000
46679974,House,"Marghzar Officers Colony, Lahore, Punjab",10 Marla,5,5,55000000
46679972,House,"Marghzar Officers Colony, Lahore, Punjab",10 Marla,6,7,32000000
46224030,House,"Marghzar Officers Colony, Lahore, Punjab",10 Marla,4,4,29500000
46317301,House,"Al-Hamd Park, Lahore, Punjab",2 Marla,3,3,8000000
46978041,Flat,"Askari, Lahore, Punjab",10 Marla,4,3,32500000
46963576,House,"DHA Defence, Lahore, Punjab",11 Marla,6,5,52000000
47016370,House,"Askari, Lahore, Punjab",17 Marla,5,4,73000000
47005774,Flat,"Askari, Lahore, Punjab",10 Marla,3,3,38500000
46325682,House,"Raiwind Road, Lahore, Punjab",3 Marla,4,3,11200000
47053486,House,"DHA Defence, Lahore, Punjab",10 Marla,5,4,35500000
47009430,House,"Bahria Town, Lahore, Punjab",10 Marla,5,5,33500000
46221402,House,"Nasheman-e-Iqbal, Lahore, Punjab",1 Kanal,6,7,55000000
46134430,House,"Bahria Town, Lahore, Punjab",1 Kanal,6,7,62500000
46221400,House,"Nasheman-e-Iqbal, Lahore, Punjab",5 Marla,5,5,17500000
46512833,House,"Al Rehman Garden, Lahore, Punjab",5 Marla,6,5,16500000
47080963,House,"Park View City, Lahore, Punjab",10 Marla,6,6,34500000
46591082,House,"Faisal Town, Lahore, Punjab",1 Kanal,6,6,80000000
46145243,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,137500000
45203923,House,"Shadman, Lahore, Punjab",1.7 Kanal,6,6,220000000
46931474,House,"Ghous Garden, Lahore, Punjab",4 Marla,4,4,13500000
45880774,House,"Ferozepur Road, Lahore, Punjab",6 Marla,6,6,60000000
47002057,House,"Faisal Town, Lahore, Punjab",1 Kanal,6,6,57500000
46565473,Flat,"Bahria Orchard, Lahore, Punjab",5 Marla,2,2,4900000
47046010,House,"DHA Defence, Lahore, Punjab",2.1 Kanal,6,5,150000000
46931289,House,"Ghous Garden, Lahore, Punjab",3 Marla,3,4,7000000
46150001,House,"DHA Defence, Lahore, Punjab",4 Marla,4,3,20000000
46397734,House,"Bahria Orchard, Lahore, Punjab",8 Marla,6,5,23500000
47109357,House,"Super Town, Lahore, Punjab",4 Marla,4,3,20000000
46953049,Flat,"Bahria Town, Lahore, Punjab",3 Marla,1,1,7000000
47034531,House,"Bahria Town, Lahore, Punjab",11 Marla,6,5,48000000
47048504,House,"Bahria Town, Lahore, Punjab",15 Marla,5,5,50500000
46098303,House,"Bahria Town, Lahore, Punjab",12 Marla,6,6,52500000
46116281,House,"Bahria Town, Lahore, Punjab",10 Marla,5,6,36500000
47122049,House,"Awan Town, Lahore, Punjab",5 Marla,2,2,12500000
46952942,House,"Model Town, Lahore, Punjab",1 Kanal,6,6,92500000
46955103,House,"Central Park Housing Scheme, Lahore, Punjab",5 Marla,4,3,16500000
47121932,Flat,"Main Canal Bank Road, Lahore, Punjab",3.7 Marla,1,1,11000000
46880983,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,6,97500000
46516415,House,"DHA Defence, Lahore, Punjab",7 Marla,4,3,37200000
46114356,House,"Bahria Town, Lahore, Punjab",10 Marla,6,5,39500000
45508453,Flat,"Bahria Town, Lahore, Punjab",1.9 Marla,1,1,4800000
46220233,House,"Bahria Town, Lahore, Punjab",12.5 Marla,6,5,58900000
44851636,House,"Bahria Town, Lahore, Punjab",10 Marla,6,5,32500000
46965949,House,"Maryam Town, Lahore, Punjab",5 Marla,4,3,11000000
47059373,House,"Khayaban-e-Amin, Lahore, Punjab",5 Marla,3,3,15000000
46965532,House,"EME Society, Lahore, Punjab",1 Kanal,6,5,88000000
47059382,House,"Khayaban-e-Amin, Lahore, Punjab",5 Marla,3,3,14500000
47054292,Flat,"Askari, Lahore, Punjab",10 Marla,3,3,23000000
46651341,House,"NFC 1, Lahore, Punjab",10 Marla,6,5,32500000
47011211,House,"Bahria Town, Lahore, Punjab",5 Marla,4,3,17500000
46573094,House,"NFC 1, Lahore, Punjab",10 Marla,6,5,32500000
39557712,House,"Johar Town, Lahore, Punjab",1 Kanal,5,7,75000000
46177164,House,"Sabzazar Scheme, Lahore, Punjab",10 Marla,6,5,47000000
46336334,House,"Marghzar Officers Colony, Lahore, Punjab",10 Marla,6,5,38000000
46805941,House,"GT Road, Lahore, Punjab",7 Marla,3,3,30500000
47144753,House,"Al-Hafiz Town, Lahore, Punjab",2 Marla,3,3,7500000
47144993,House,"Jamil Town, Lahore, Punjab",3.5 Marla,3,3,16500000
46546262,Flat,"Askari, Lahore, Punjab",10 Marla,3,3,27500000
47167899,House,"College Road, Lahore, Punjab",5 Marla,6,5,20500000
47170264,House,"Marghzar Officers Colony, Lahore, Punjab",10 Marla,3,3,24000000
46432673,Flat,"Askari, Lahore, Punjab",10 Marla,3,3,27000000
43390947,House,"Gulberg, Lahore, Punjab",2.4 Kanal,6,5,160000000
46336291,House,"DHA 11 Rahbar, Lahore, Punjab",10 Marla,5,4,45000000
45941845,House,"Bahria Town, Lahore, Punjab",1 Kanal,6,5,70000000
45633721,House,"Marghzar Officers Colony, Lahore, Punjab",1 Kanal,5,5,55000000
46430081,House,"Bahria Town, Lahore, Punjab",1 Kanal,6,5,70000000
46336026,House,"DHA 11 Rahbar, Lahore, Punjab",5 Marla,4,3,18000000
46419725,House,"Valencia Housing Society, Lahore, Punjab",1 Kanal,6,6,70000000
47171369,House,"Green City, Lahore, Punjab",10 Marla,5,4,40000000
47135156,House,"Johar Town, Lahore, Punjab",10 Marla,5,5,37000000
47135268,House,"Johar Town, Lahore, Punjab",12 Marla,4,4,42500000
47181235,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,65000000
46966398,House,"DHA Defence, Lahore, Punjab",10 Marla,3,3,32500000
46804458,Flat,"Bahria Town, Lahore, Punjab",2.4 Marla,1,1,8000000
46811210,Flat,"Bahria Town, Lahore, Punjab",3.1 Marla,2,2,13300000
47115013,House,"Johar Town, Lahore, Punjab",10 Marla,6,6,36500000
46804788,House,"PCSIR Housing Scheme, Lahore, Punjab",12 Marla,5,5,45000000
46584864,House,"Park View City, Lahore, Punjab",5 Marla,4,4,20000000
47188208,House,"Marghzar Officers Colony, Lahore, Punjab",4 Marla,3,3,12500000
47114961,House,"Faisal Town, Lahore, Punjab",8 Marla,3,3,26500000
47188405,House,"Marghzar Officers Colony, Lahore, Punjab",2.8 Marla,3,3,9500000
47187969,House,"Marghzar Officers Colony, Lahore, Punjab",3.5 Marla,3,3,13000000
47005196,House,"Shadab Garden, Lahore, Punjab",3 Marla,3,3,11000000
47075109,House,"Johar Town, Lahore, Punjab",3.5 Marla,4,4,13500000
46947608,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,109500000
47005280,House,"Shadab Garden, Lahore, Punjab",5 Marla,6,5,16500000
46523003,House,"Johar Town, Lahore, Punjab",3.1 Kanal,4,4,165000000
46971261,House,"Lahore Medical Housing Society, Lahore, Punjab",3 Marla,3,3,9500000
47190091,House,"DHA Defence, Lahore, Punjab",10 Marla,5,4,47000000
46418123,House,"Architects Engineers Housing Society, Lahore, Punjab",10 Marla,6,6,34900000
46622660,House,"DHA Defence, Lahore, Punjab",5 Marla,4,3,26000000
47068386,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,93000000
47068384,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,142500000
47068382,House,"DHA Defence, Lahore, Punjab",2 Kanal,6,5,140000000
45978916,House,"Bahria Town, Lahore, Punjab",5 Marla,4,3,18000000
47095752,House,"DHA Defence, Lahore, Punjab",10 Marla,5,4,54000000
47095799,House,"DHA Defence, Lahore, Punjab",12 Marla,5,4,62500000
47000203,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,120000000
47059540,House,"Askari, Lahore, Punjab",10 Marla,4,4,44000000
47063842,Flat,"Askari, Lahore, Punjab",10 Marla,3,3,40000000
47032036,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,55000000
46305761,House,"DHA Defence, Lahore, Punjab",5 Marla,4,3,19800000
40317691,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,66500000
46911584,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,78500000
46550410,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,66600000
47038503,House,"Lalazaar Garden, Lahore, Punjab",2.5 Marla,4,4,10000000
47016459,House,"DHA 11 Rahbar, Lahore, Punjab",8 Marla,4,4,27500000
47199293,House,"Abdalians Cooperative Housing Society, Lahore, Punjab",10 Marla,5,5,42500000
47173264,House,"Bahria Town, Lahore, Punjab",5 Marla,3,3,24000000
47173262,House,"Bahria Town, Lahore, Punjab",5 Marla,3,3,29500000
46419165,House,"Eden, Lahore, Punjab",10 Marla,4,3,35000000
47173025,House,"Bahria Town, Lahore, Punjab",6 Marla,3,3,31000000
47173027,House,"Bahria Town, Lahore, Punjab",6 Marla,3,3,31000000
47071659,House,"Bahria Town, Lahore, Punjab",11 Marla,6,5,31500000
46182125,House,"Bankers Co-operative Housing Society, Lahore, Punjab",5 Marla,3,3,22500000
46724981,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,55000000
47221210,House,"Raiwind Road, Lahore, Punjab",3 Marla,4,3,11900000
47048809,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,75000000
46596241,House,"Eden, Lahore, Punjab",10 Marla,5,4,48500000
47066371,House,"Central Park Housing Scheme, Lahore, Punjab",10 Marla,4,3,23000000
47206829,House,"Rehan Garden, Lahore, Punjab",5 Marla,4,3,13000000
47166080,House,"Sui Gas Housing Society, Lahore, Punjab",1 Kanal,6,5,67500000
41946466,House,"Punjab Government Servant Housing Foundation, Lahore, Punjab",7 Marla,2,2,17000000
47075522,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,67500000
47048930,House,"DHA Defence, Lahore, Punjab",1 Kanal,5,4,58000000
47048709,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,67500000
47048063,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,77500000
47048033,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,6,67500000
47048619,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,63500000
47048030,House,"DHA Defence, Lahore, Punjab",2 Kanal,6,6,180000000
47048029,House,"DHA Defence, Lahore, Punjab",2 Kanal,6,6,290000000
47180078,House,"DHA Defence, Lahore, Punjab",10 Marla,5,4,49000000
47179598,House,"DHA Defence, Lahore, Punjab",5 Marla,4,3,24200000
46023326,House,"Punjab Coop Housing Society, Lahore, Punjab",10 Marla,5,4,38800000
47218702,House,"Lahore Motorway City, Lahore, Punjab",2 Kanal,6,6,60000000
47181582,House,"DHA Defence, Lahore, Punjab",10 Marla,5,4,42500000
47218692,House,"Lahore Motorway City, Lahore, Punjab",5 Marla,2,2,5500000
46801835,House,"Bedian Road, Lahore, Punjab",5 Marla,4,3,14800000
47162072,House,"DHA Defence, Lahore, Punjab",1 Kanal,5,5,110000000
47148133,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,6,148000000
47236047,House,"DHA Defence, Lahore, Punjab",10 Marla,6,4,42500000
47237113,House,"DHA 11 Rahbar, Lahore, Punjab",10 Marla,5,4,40000000
47236877,House,"DHA 11 Rahbar, Lahore, Punjab",8 Marla,5,5,27500000
47236020,House,"DHA Defence, Lahore, Punjab",10 Marla,6,4,41500000
47167770,House,"Canal Bank Housing Scheme, Lahore, Punjab",10 Marla,6,5,39000000
47237077,House,"Audit & Accounts Housing Society, Lahore, Punjab",8 Marla,5,4,24500000
47170433,House,"DHA Defence, Lahore, Punjab",1 Kanal,5,5,75000000
47237196,House,"Bahria Town, Lahore, Punjab",10 Marla,5,4,34500000
46360311,House,"Al Rehman Garden, Lahore, Punjab",6 Marla,6,5,20000000
46647309,House,"Al Rehman Garden, Lahore, Punjab",10 Marla,6,6,36800000
46766206,Flat,"Askari, Lahore, Punjab",10 Marla,3,3,27500000
46766208,Flat,"Askari, Lahore, Punjab",10 Marla,3,3,28000000
46766217,Flat,"Askari, Lahore, Punjab",10 Marla,3,3,33000000
46056224,House,"Canal Bank Housing Scheme, Lahore, Punjab",1 Kanal,6,9,70000000
47239876,House,"Tariq Gardens, Lahore, Punjab",10 Marla,6,5,42500000
46452000,House,"Model Town, Lahore, Punjab",2 Kanal,6,6,129000000
46704307,House,"GT Road, Lahore, Punjab",3 Marla,3,3,11000000
47168441,House,"Wapda Town, Lahore, Punjab",1 Kanal,6,6,90000000
47145959,House,"Cantt, Lahore, Punjab",16 Marla,4,3,65000000
47016674,House,"Canal Garden, Lahore, Punjab",11 Marla,6,6,36000000
46925000,House,"Askari, Lahore, Punjab",10 Marla,5,4,45000000
47042483,House,"Paragon City, Lahore, Punjab",10 Marla,5,4,45000000
45953075,House,"GT Road, Lahore, Punjab",4 Marla,4,3,14500000
47043202,House,"Paragon City, Lahore, Punjab",10 Marla,5,4,47000000
47044949,House,"Paragon City, Lahore, Punjab",5 Marla,4,3,23500000
47062983,House,"Paragon City, Lahore, Punjab",4 Marla,4,3,16000000
47045774,House,"Paragon City, Lahore, Punjab",10 Marla,5,4,47000000
47044839,House,"Paragon City, Lahore, Punjab",5 Marla,4,3,23000000
47045000,House,"Paragon City, Lahore, Punjab",10 Marla,6,5,55000000
46162161,House,"Rehmanpura (Ferozpur Road), Lahore, Punjab",3 Marla,5,4,17500000
46812726,Flat,"DHA Defence, Lahore, Punjab",7.2 Marla,3,3,40700000
46661517,House,"DHA Defence, Lahore, Punjab",2 Kanal,6,5,284500000
47036885,House,"PCSIR Housing Scheme, Lahore, Punjab",8 Marla,6,5,35000000
45587471,House,"Architects Engineers Housing Society, Lahore, Punjab",5.5 Marla,6,5,24500000
47011288,House,"Chungi Amar Sadhu, Lahore, Punjab",2.5 Marla,2,3,5400000
46534181,House,"Kahna, Lahore, Punjab",2.5 Marla,2,3,2100000
47198226,House,"Park View City, Lahore, Punjab",6.5 Marla,4,4,25500000
47008962,House,"DHA Defence, Lahore, Punjab",5 Marla,4,3,33000000
47137502,House,"Eden, Lahore, Punjab",1 Kanal,5,4,55000000
47198223,House,"Park View City, Lahore, Punjab",5 Marla,4,4,20000000
45642119,House,"Kahna, Lahore, Punjab",4 Marla,2,4,3500000
47036097,House,"Wapda Town, Lahore, Punjab",10 Marla,6,5,38000000
47167432,House,"DHA Defence, Lahore, Punjab",10 Marla,6,5,42000000
47149779,House,"DHA Defence, Lahore, Punjab",17 Marla,6,5,75000000
46082864,House,"Naz Town, Lahore, Punjab",10 Marla,5,5,24000000
45298778,House,"Punjab Govt Employees Society, Lahore, Punjab",5 Marla,5,6,19000000
45982899,House,"Defence Road, Lahore, Punjab",10 Marla,4,4,32000000
44740546,House,"Defence Road, Lahore, Punjab",5 Marla,3,4,15000000
45304157,House,"Defence Road, Lahore, Punjab",5 Marla,5,4,21000000
46357058,House,"Sui Gas Housing Society, Lahore, Punjab",1 Kanal,6,5,65000000
47266987,House,"Mustafa Town, Lahore, Punjab",10 Marla,6,6,38000000
47065818,House,"DHA Defence, Lahore, Punjab",2 Kanal,6,5,132500000
47389242,House,"DHA 11 Rahbar, Lahore, Punjab",5 Marla,4,3,22500000
47394291,House,"Central Park Housing Scheme, Lahore, Punjab",3 Marla,3,3,11000000
47389637,House,"T & T Aabpara Housing Society, Lahore, Punjab",5 Marla,6,6,15500000
42624207,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,62500000
47390503,House,"DHA 11 Rahbar, Lahore, Punjab",5 Marla,4,4,22500000
47288689,House,"Al-Hamad Colony (AIT), Lahore, Punjab",5 Marla,5,4,16500000
47267747,House,"Wapda Town, Lahore, Punjab",10 Marla,6,5,47000000
47267801,House,"Punjab University Employees Society, Lahore, Punjab",5 Marla,5,5,22500000
47215568,House,"Punjab Govt Employees Society, Lahore, Punjab",17 Marla,6,6,57000000
47202801,House,"Bahria Town, Lahore, Punjab",6.1 Marla,4,3,22000000
47299660,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,105000000
47313212,House,"Habib Homes, Lahore, Punjab",4.5 Marla,3,3,16500000
47364421,House,"State Life Housing Society, Lahore, Punjab",10 Marla,6,5,45000000
46668010,House,"Formanites Housing Scheme, Lahore, Punjab",5 Marla,6,6,18000000
45569003,House,"DHA 11 Rahbar, Lahore, Punjab",5 Marla,5,3,16000000
47394691,House,"UMT Society, Lahore, Punjab",3.5 Marla,4,6,17500000
47393885,Flat,"Al Noor Park Housing Society, Lahore, Punjab",5 Marla,2,2,4850000
47388507,House,"Khayaban-e-Amin, Lahore, Punjab",5 Marla,2,2,7500000
47146637,House,"Paragon City, Lahore, Punjab",10 Marla,4,4,39000000
47207724,House,"Bahria Town, Lahore, Punjab",10 Marla,6,5,27500000
47394706,House,"Allama Iqbal Town, Lahore, Punjab",9.5 Marla,5,4,47500000
47340795,House,"Bahria Town, Lahore, Punjab",10 Marla,6,5,37000000
47395445,House,"Central Park Housing Scheme, Lahore, Punjab",5 Marla,5,3,18500000
46552871,House,"Township, Lahore, Punjab",1 Kanal,6,5,50000000
47377516,House,"Central Park Housing Scheme, Lahore, Punjab",10 Marla,6,5,27500000
47246413,House,"Al Rehman Garden, Lahore, Punjab",3 Marla,4,4,8300000
47111970,House,"DHA 11 Rahbar, Lahore, Punjab",5 Marla,2,2,14000000
47136504,House,"LDA Avenue, Lahore, Punjab",10 Marla,6,5,27300000
47313632,House,"Fazaia Housing Scheme, Lahore, Punjab",5 Marla,4,4,13500000
47358346,House,"DHA Defence, Lahore, Punjab",1 Kanal,6,5,87000000
47063725,House,"Raiwind Road, Lahore, Punjab",5 Marla,2,3,16000000
47112421,House,"GT Road, Lahore, Punjab",3 Marla,4,3,11500000
47062126,House,"GT Road, Lahore, Punjab",3 Marla,4,3,8200000
47132603,Flat,"DHA Defence, Lahore, Punjab",7.1 Marla,2,2,45000000
47134068,House,"Wapda Town, Lahore, Punjab",2 Kanal,6,7,123000000
47146912,House,"Askari, Lahore, Punjab",10 Marla,5,4,44500000
47147157,House,"Askari, Lahore, Punjab",10 Marla,5,4,44000000
47147845,House,"Askari, Lahore, Punjab",14.7 Marla,6,5,51000000
47079931,House,"Askari, Lahore, Punjab",14.7 Marla,5,4,45000000
47147988,House,"Askari, Lahore, Punjab",1 Kanal,6,5,85000000
47158169,House,"Bahria Nasheman, Lahore, Punjab",5 Marla,4,3,14500000
47207117,House,"Central Park Housing Scheme, Lahore, Punjab",10 Marla,6,5,31000000
47205860,House,"Askari, Lahore, Punjab",14.7 Marla,5,4,53000000
47078294,Flat,"Gulberg, Lahore, Punjab",4 Marla,2,2,23800000
47129338,House,"Jubilee Town, Lahore, Punjab",5 Marla,6,6,18000000
47206224,House,"Askari, Lahore, Punjab",15.6 Marla,5,4,57500000
47161561,House,"LDA Avenue, Lahore, Punjab",10 Marla,6,5,37000000
47161559,House,"LDA Avenue, Lahore, Punjab",10 Marla,6,5,35000000
47316538,Flat,"Askari, Lahore, Punjab",10 Marla,4,3,26000000
47364382,House,"Al Rehman Garden, Lahore, Punjab",4 Marla,5,3,11500000
46564016,House,"Bedian Road, Lahore, Punjab",5 Marla,5,6,13000000
47308056,House,"Central Park Housing Scheme, Lahore, Punjab",10 Marla,5,5,31000000
47309215,House,"Central Park Housing Scheme, Lahore, Punjab",5 Marla,4,3,17000000
47354985,House,"PIA Housing Scheme, Lahore, Punjab",12 Marla,6,4,39000000
47124722,House,"Raiwind Road, Lahore, Punjab",12 Marla,3,3,41500000
46795047,House,"Bahria Town, Lahore, Punjab",8 Marla,6,5,32000000
47207946,House,"Garden Town, Lahore, Punjab",2 Kanal,6,8,150000000
47060472,House,"College Road, Lahore, Punjab",5 Marla,3,3,16000000
47232558,House,"Gulberg, Lahore, Punjab",11 Marla,3,4,35000000
47060716,House,"College Road, Lahore, Punjab",4.5 Marla,4,3,16000000
47320347,House,"Johar Town, Lahore, Punjab",9 Marla,5,4,37000000
47258961,Flat,"Gulberg, Lahore, Punjab",10.7 Marla,4,3,45000000
47024193,House,"College Road, Lahore, Punjab",5 Marla,4,4,17500000
47022673,House,"Nawab Town, Lahore, Punjab",10 Marla,6,5,32500000
47001047,House,"Model Town, Lahore, Punjab",10 Marla,5,4,35000000
47269917,House,"Raiwind Road, Lahore, Punjab",10 Marla,4,4,22000000
47270223,House,"Raiwind Road, Lahore, Punjab",10 Marla,4,4,22000000
47271527,House,"Raiwind Road, Lahore, Punjab",10 Marla,5,4,19800000
46805134,House,"Johar Town, Lahore, Punjab",6 Marla,5,4,25000000
47001019,House,"Model Town, Lahore, Punjab",6 Kanal,6,11,550000000
46996076,House,"Canal Garden, Lahore, Punjab",2.2 Marla,3,2,12500000
47345648,House,"Raiwind Road, Lahore, Punjab",10 Marla,4,4,21000000
46805196,House,"Garden Town, Lahore, Punjab",1 Kanal,6,7,70000000
47033132,House,"Allama Iqbal Town, Lahore, Punjab",6 Marla,3,4,25000000
47034086,House,"Bahria Orchard, Lahore, Punjab",5 Marla,3,3,16000000
47009385,House,"Garden Town, Lahore, Punjab",7 Marla,3,4,25000000
47005407,House,"Model Town, Lahore, Punjab",1.1 Kanal,6,7,180000000
46845175,House,"Gulberg, Lahore, Punjab",4 Kanal,6,10,300000000
47004779,House,"Garden Town, Lahore, Punjab",3 Kanal,6,7,300000000
46974184,House,"LDA Avenue, Lahore, Punjab",1 Kanal,6,5,42500000
46998713,House,"Garden Town, Lahore, Punjab",2 Kanal,5,6,180000000
46959980,House,"Green City, Lahore, Punjab",5 Marla,4,3,21000000
46845851,House,"Raiwind Road, Lahore, Punjab",7 Marla,5,4,30000000
46967014,House,"Gulshan-e-Lahore, Lahore, Punjab",7 Marla,6,6,31000000
47286929,House,"College Road, Lahore, Punjab",4 Marla,4,3,15000000
47282249,House,"Military Accounts Housing Society, Lahore, Punjab",8 Marla,6,5,27500000
47206524,House,"Al Rehman Garden, Lahore, Punjab",5 Marla,5,4,16500000
46961613,House,"Paragon City, Lahore, Punjab",5 Marla,4,3,19000000
47011474,House,"Canal Garden, Lahore, Punjab",3.5 Marla,3,3,11700000
47011453,House,"Canal Garden, Lahore, Punjab",10 Marla,6,6,30500000
47030324,House,"Al Rehman Garden, Lahore, Punjab",6 Marla,6,5,15500000
47049247,House,"Al Rehman Garden, Lahore, Punjab",5 Marla,6,5,17500000
46912663,House,"Al Rehman Garden, Lahore, Punjab",5 Marla,6,5,15000000
